company_name,investment_type,industry,cash_rate,pik_rate,reference_rate,spread,acquisition_date,maturity_date,principal_amount,amortized_cost,fair_value,percent_of_net_assets,cost,commitment_limit,undrawn_commitment,ticker,filing_date
Pearl Meyer Topco LLC,Other Debt,Business Services,12.00%,,N/A,,2020-04-27,2027-12-31,27681,,,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Preferred Equity,Business Services,,,,,,2020-04-27,,,15671,,,13000,,MAIN,2024-11-08
Pinnacle TopCo LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Other Debt,Healthcare Services,13.55%,,N/A,8.00%,2023-04-03,2028-04-03,7308,,,,,,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Other Debt,Healthcare Services,13.55%,,N/A,8.00%,2023-06-14,2028-04-03,2940,,,,,,,MAIN,2024-11-08
Interface Security Systems LLC,Other Debt,Industrial Services,15.48%,,N/A,10.00%,2021-12-09,2023-08-07,1835,,,,,,,MAIN,2024-11-08
Interface Security Systems LLC,Other Debt,Industrial Services,12.46%,8.54%,N/A,7.00%,2019-08-07,2023-08-07,7313,,,,,,,MAIN,2024-11-08
Interface Security Systems LLC,Common Equity,Industrial Services,,,,,,,,,,,,,,MAIN,2024-11-08
Intermedia Holdings Inc.,Other Debt,Software,11.47%,,N/A,6.00%,2018-08-03,2025-07-19,20201,,,,,,,MAIN,2024-11-08
Invincible Boat Company LLC,Other Debt,Manufacturing,12.00%,,N/A,6.50%,2019-08-28,2025-08-28,519,,,,,,,MAIN,2024-11-08
INW Manufacturing LLC,Other Debt,Manufacturing,11.36%,,N/A,5.75%,2021-05-19,2027-03-25,6656,,,,,,,MAIN,2024-11-08
Isagenix International LLC,Other Debt,Healthcare Services,11.04%,8.54%,N/A,5.50%,2023-04-13,2028-04-14,2615,,,,,,,MAIN,2024-11-08
Isagenix International LLC,Common Equity,Healthcare Services,,,,,,,,,,,,,,MAIN,2024-11-08
Jackmont Hospitality Inc.,Other Debt,Food & Beverage,,,,,,,,,,,,,,MAIN,2024-11-08
NRP Jones LLC,Other Debt,Manufacturing,12.00%,,N/A,,,2025-03-20,2080,,,,,,,MAIN,2024-11-08
NRP Jones LLC,Partnership Interest,Manufacturing,,,,,,,,,114,,,,,MAIN,2024-11-08
NRP Jones LLC,Partnership Interest,Manufacturing,,,,,,,,3603,,,,,,MAIN,2024-11-08
NuStep LLC,Other Debt,Manufacturing,12.00%,,N/A,,,2025-01-31,18440,,,,,,,MAIN,2024-11-08
NuStep LLC,Preferred Equity,Manufacturing,,,,,,,,,2062,,,,,MAIN,2024-11-08
NuStep LLC,Preferred Equity,Manufacturing,,,,,,,,,10200,,,,,MAIN,2024-11-08
OMi Topco LLC,Other Debt,Manufacturing,12.00%,,N/A,,,2026-08-31,12750,,,,,,,MAIN,2024-11-08
OMi Topco LLC,Preferred Equity,Manufacturing,,,,,,,,,1080,,,,,MAIN,2024-11-08
Orttech Holdings LLC,Other Debt,Manufacturing,,11.00%,N/A,11.00%,2021-07-30,2026-07-31,22040,,,,,,,MAIN,2024-11-08
Orttech Holdings LLC,Preferred Equity,Manufacturing,,,,,,,,,10000,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Other Debt,Business Services,12.00%,,N/A,,,2027-12-31,3500,,,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Other Debt,Business Services,12.00%,,N/A,,,2027-12-31,20000,,,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Other Debt,Business Services,12.00%,,N/A,,,2027-12-31,27681,,,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Preferred Equity,Business Services,,,,,,,,,13000,,,,,MAIN,2024-11-08
Pinnacle TopCo LLC,Other Debt,Manufacturing,,,,,,,,,,,,,,MAIN,2024-11-08
VVS Holdco LLC,Other Debt,Healthcare Services,11.50%,,N/A,,,2021-12-01,,27040,,,,,,MAIN,2024-11-08
VVS Holdco LLC,Preferred Equity,Healthcare Services,,,,,,2021-12-01,,,12240,12240,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Other Debt,Food & Beverage,12.00%,,N/A,,2015-06-01,2024-10-01,450,,,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Other Debt,Food & Beverage,6.50%,,N/A,,2008-10-01,2024-10-01,1000,,,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Other Debt,Food & Beverage,14.00%,,N/A,,2008-10-01,2024-10-01,2750,,,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Preferred Equity,Food & Beverage,,,,,,2015-06-30,,,2834,2834,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Warrants,Food & Beverage,,,,,,2015-07-01,,,,600,,,,MAIN,2024-11-08
AAC Holdings Inc.,Other Debt,Business Services,18.00%,18.00%,N/A,,2023-01-31,2025-06-25,503,,,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Other Debt,Business Services,18.00%,18.00%,N/A,,2020-12-11,2025-06-25,16694,,,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Common Equity,Business Services,,,,,,2020-12-11,,,3148,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Warrants,Business Services,,,,,,2020-12-11,,,,,,,,MAIN,2024-11-08
Boccella Precast Products LLC,Other Debt,Other,10.00%,,N/A,,2021-09-23,2027-02-28,320,,,,,,,MAIN,2024-11-08
Boccella Precast Products LLC,Partnership Interest,Other,,,,,,2017-06-30,,,2256,2256,,,,MAIN,2024-11-08
UPS Intermediate LLC,Other Debt,Energy & Utilities,11.51%,,N/A,6.25%,2024-07-29,2029-07-27,43448,,,,,,,MAIN,2024-11-08
UPS Intermediate LLC,Common Equity,Energy & Utilities,,,,,,,1443299,,,1443,,,44065,MAIN,2024-11-08
Veregy Consolidated Inc.,Other Debt,Energy & Utilities,,,,,2020-11-09,2025-11-03,,,17699,17258,,,,MAIN,2024-11-08
Veregy Consolidated Inc.,Other Debt,Energy & Utilities,11.51%,,N/A,6.00%,2020-11-09,2027-11-03,17699,,,,,,,MAIN,2024-11-08
Vistar Media Inc.,Preferred Equity,Internet & Media,,,,,,,70207,,,767,,,,MAIN,2024-11-08
Vitesse Systems,Other Debt,Manufacturing,,,,,2023-12-22,2028-12-22,5795,,,,,,,MAIN,2024-11-08
Vitesse Systems,Other Debt,Manufacturing,11.96%,,N/A,7.00%,2023-12-22,2028-12-22,42181,,,,,,46963,MAIN,2024-11-08
VORTEQ Coil Finishers LLC,Common Equity,Metals & Mining,,,,,,,1038462,,,1038,,,,MAIN,2024-11-08
Wall Street Prep Inc.,Other Debt,Education,12.48%,,N/A,7.00%,2021-07-19,2026-07-19,2987,,,,,,3362,MAIN,2024-11-08
Wall Street Prep Inc.,Common Equity,Education,,,,,,,400000,,,400,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,12.00%,,N/A,,2021-12-17,2026-12-17,2246,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,12.00%,,N/A,,2021-12-17,2026-12-17,388,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,12.00%,,N/A,,2021-12-17,2026-12-17,15972,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,12.00%,,N/A,,2021-12-17,2026-12-17,12776,,,,,,31141,MAIN,2024-11-08
Flame King Holdings LLC,Preferred Equity,Transportation & Logistics,,,,,,,,,,10400,3.5,10400,,MAIN,2024-11-08
Freeport Financial Funds,Partnership Interest,Investment Vehicles,,,,,,,,,,2859,1.0,2859,,MAIN,2024-11-08
GFG Group LLC,Other Debt,Retail,8.00%,,N/A,,2021-03-31,2026-03-31,8185,8185,,,,,,MAIN,2024-11-08
GFG Group LLC,Preferred Equity,Retail,,,,,,,,4900,4900,,,,,MAIN,2024-11-08
Gulf Manufacturing LLC,Other Debt,Industrial Services,,7.63%,N/A,7.63%,2024-03-15,2029-03-15,,,,,,,,MAIN,2024-11-08
Gulf Manufacturing LLC,Other Debt,Industrial Services,12.88%,,N/A,7.63%,2024-03-15,2029-03-15,39500,39500,,,,,,MAIN,2024-11-08
Gulf Manufacturing LLC,Other Debt,Industrial Services,,,,,,,,42087,42087,,,,,MAIN,2024-11-08
Harris Preston Fund Investments,Partnership Interest,Investment Vehicles,,,,,,,,2296,2296,,,,,MAIN,2024-11-08
Hawk Ridge Systems LLC,Other Debt,Manufacturing,11.35%,,N/A,6.00%,2016-12-02,2026-01-15,2558,2558,,,,,,MAIN,2024-11-08
Hawk Ridge Systems LLC,Other Debt,Manufacturing,12.50%,,N/A,,2016-12-02,2026-01-15,45256,45256,,,,,,MAIN,2024-11-08
Hawk Ridge Systems LLC,Preferred Equity,Manufacturing,,,,,,,,2850,2850,,,,,MAIN,2024-11-08
Hawk Ridge Systems LLC,Other Debt,Manufacturing,,,,,,,,50743,50743,,,,,MAIN,2024-11-08
Houston Plating and Coatings LLC,Unsecured Debt,Business Services,8.00%,,N/A,,2017-05-01,2024-10-02,3000,3000,,,,,,MAIN,2024-11-08
Houston Plating and Coatings LLC,Partnership Interest,Business Services,,,,,,,,2352,2352,,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Other Debt,Financial Services,13.00%,,N/A,,2016-07-25,2024-12-11,8813,,,,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Other Debt,Financial Services,13.00%,,N/A,,2016-07-25,2024-12-11,1000,,,,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Warrants,Financial Services,,,,,2026-07-25,,,2132,,,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Preferred Equity,Financial Services,,,,,,,,1000,12945,,,,,MAIN,2024-11-08
Café Brazil LLC,Partnership Interest,Food & Beverage,,,,,,,,1742,,,,,,MAIN,2024-11-08
California Splendor Holdings LLC,Other Debt,Other,15.69%,10.00%,N/A,,2018-03-30,2026-07-29,28000,,,,,,,MAIN,2024-11-08
California Splendor Holdings LLC,Preferred Equity,Food & Beverage,15.00%,15.00%,N/A,,2019-07-31,,,,10541,,,,,MAIN,2024-11-08
Centre Technologies Holdings LLC,Other Debt,Software,,9.00%,N/A,,2019-01-04,2026-01-04,,,,,,,,MAIN,2024-11-08
Centre Technologies Holdings LLC,Other Debt,Software,14.48%,9.00%,N/A,,2019-01-04,2026-01-04,17574,,,,,,,MAIN,2024-11-08
Chamberlin Holding LLC,Other Debt,Other,,6.00%,N/A,,2018-02-26,2026-02-26,,,,,,,,MAIN,2024-11-08
Chamberlin Holding LLC,Other Debt,Other,13.49%,8.00%,N/A,,2018-02-26,2026-02-26,15620,,,,,,,MAIN,2024-11-08
Charps LLC,Unsecured Debt,Construction & Engineering,10.00%,,N/A,,2020-08-26,2026-01-31,5694,,,,,,,MAIN,2024-11-08
Direct Marketing Solutions Inc.,Other Debt,Marketing & Advertising,14.00%,,N/A,,2018-02-13,2026-02-13,1233,,,,,,,MAIN,2024-11-08
Direct Marketing Solutions Inc.,Other Debt,Marketing & Advertising,14.00%,,N/A,,2022-12-27,2026-02-13,25543,,,,,,,MAIN,2024-11-08
Direct Marketing Solutions Inc.,Preferred Equity,Marketing & Advertising,,,,,,2018-02-13,,,,8400,35031,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Other Debt,Automotive,,6.00%,N/A,,2022-10-03,2027-10-03,,,,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Other Debt,Automotive,12.00%,,N/A,,2022-10-03,2027-10-03,18773,,,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Other Debt,Automotive,9.00%,,N/A,,2022-10-03,2052-10-03,6313,,,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Common Equity,Automotive,,,,,,2022-10-03,,,,,,,,MAIN,2024-11-08
Gamber-Johnson Holdings LLC,Other Debt,Technology Hardware,,7.50%,N/A,,2016-06-24,2028-01-01,,,,,,,,MAIN,2024-11-08
Gamber-Johnson Holdings LLC,Other Debt,Technology Hardware,10.50%,7.50%,N/A,,2022-12-15,2028-01-01,54078,,,,,,,MAIN,2024-11-08
Gamber-Johnson Holdings LLC,Partnership Interest,Technology Hardware,,,,,,2016-06-24,,,,17692,,,,MAIN,2024-11-08
Garreco LLC,Other Debt,Manufacturing,9.50%,8.00%,N/A,,2013-07-15,2024-01-31,3088,,,,,,,MAIN,2024-11-08
Garreco LLC,Partnership Interest,Manufacturing,,,,,,2013-07-15,,,,1200,,,,MAIN,2024-11-08
GRT Rubber Technologies LLC,Other Debt,Manufacturing,11.48%,6.00%,N/A,,2018-12-21,2026-10-29,2400,,,,,,,MAIN,2024-11-08
GRT Rubber Technologies LLC,Other Debt,Manufacturing,13.48%,8.00%,N/A,,2014-12-19,2026-10-29,40493,,,,,,,MAIN,2024-11-08
GRT Rubber Technologies LLC,Partnership Interest,Manufacturing,,,,,,2014-12-19,,,,13065,,,,MAIN,2024-11-08
CAI Software LLC,Preferred Equity,Software,8.5%,,N/A,,2021-12-13,,,1788527,,,1789,,,MAIN,2024-11-08
CaseWorthy Inc.,Other Debt,Software,11.61%,,N/A,6.00%,2022-05-18,2027-05-18,7933,,,14171,,,,MAIN,2024-11-08
CaseWorthy Inc.,Other Debt,Software,11.61%,,N/A,6.00%,2022-05-18,2027-05-18,6102,,,14171,,,,MAIN,2024-11-08
CaseWorthy Inc.,Common Equity,Software,,,,,,,245926,,,246,,,14171,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.60%,,N/A,7.00%,2022-02-07,2027-02-07,2071,,,44769,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.66%,,N/A,7.00%,2022-02-07,2027-02-07,36540,,,44769,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.66%,,N/A,7.00%,2022-06-24,2027-02-07,2024,,,44769,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.66%,,N/A,7.00%,2023-03-27,2027-02-07,4893,,,44769,,,,MAIN,2024-11-08
Clarius BIGS LLC,Other Debt,Media & Entertainment,,,,,2015-01-05,,,,,,,,,MAIN,2024-11-08
Computer Data Source LLC,Other Debt,Software,13.52%,,N/A,8.00%,2021-08-06,2026-08-06,5000,,,23067,,,,MAIN,2024-11-08
Computer Data Source LLC,Other Debt,Software,13.52%,,N/A,8.00%,2021-08-06,2026-08-06,18313,,,23067,,,,MAIN,2024-11-08
Construction Supply Investments LLC,Partnership Interest,Construction & Engineering,,,,,,,861618,,,3335,,,,MAIN,2024-11-08
CQ Fluency LLC,Other Debt,Business Services,,,,,2027-06-27,,,11250,,,10788,,,MAIN,2024-11-08
CQ Fluency LLC,Other Debt,Business Services,12.45%,,N/A,7.00%,2023-12-27,2027-06-27,11250,,,10788,,,,MAIN,2024-11-08
Volusion LLC,Preferred Equity,Software,,,,,,,,3000,,,3000,,,MAIN,2024-11-08
Volusion LLC,Other Debt,Software,10.00%,,N/A,,,,,2100,,,,,,MAIN,2024-11-08
Volusion LLC,Preferred Equity,Software,,,,,,,,,,,8646,,,MAIN,2024-11-08
Volusion LLC,Common Equity,Software,,,,,,,,,,,2576,,,MAIN,2024-11-08
VVS Holdco LLC,Other Debt,Retail,,,,,,,,,,,,,,MAIN,2024-11-08
VVS Holdco LLC,Other Debt,Retail,11.50%,,N/A,,,,,,28200,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Other Debt,Food & Beverage,12.00%,,N/A,,,,,,450,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Other Debt,Food & Beverage,6.50%,,N/A,,,,,,1000,,,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Preferred Equity,Food & Beverage,,,,,,,,,,,2834,,,MAIN,2024-11-08
Ziegler's NYPD LLC,Warrants,Food & Beverage,,,,,2025-10-01,,,,600,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Other Debt,Healthcare Services,18.00%,,N/A,,,,,,423,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Other Debt,Healthcare Services,18.00%,,N/A,,,,,,14053,,,,,MAIN,2024-11-08
AAC Holdings Inc.,Common Equity,Healthcare Services,,,,,,,,,,,3148,,,MAIN,2024-11-08
AAC Holdings Inc.,Warrants,Healthcare Services,,,,,2025-12-11,,,,,,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Warrants,Financial Services,10.00%,,N/A,,2016-07-25,2026-07-25,,,,2132,,,,MAIN,2024-11-08
Bridge Capital Solutions Corp.,Preferred Equity,Financial Services,15.00%,,N/A,,2016-07-25,,,,1000,3132,,,,MAIN,2024-11-08
California Splendor Holdings LLC,Other Debt,Food & Beverage,14.00%,,N/A,4.00%,2024-03-15,2026-07-29,1513,,,,,,,MAIN,2024-11-08
California Splendor Holdings LLC,Other Debt,Food & Beverage,14.00%,,N/A,4.00%,2018-03-30,2026-07-29,28622,,,,,,,MAIN,2024-11-08
Centre Technologies Holdings LLC,Other Debt,Software,,10.00%,N/A,,2019-01-04,2028-01-04,,,,,,,,MAIN,2024-11-08
Centre Technologies Holdings LLC,Other Debt,Software,15.35%,10.00%,N/A,,2019-01-04,2028-01-04,20462,,,,,,,MAIN,2024-11-08
GFG Group LLC,Other Debt,Agriculture,8.00%,,N/A,,2021-03-31,2026-03-31,9345,,,,,,,MAIN,2024-11-08
Hawk Ridge Systems LLC,Other Debt,Software,11.65%,6.00%,N/A,,2016-12-02,2026-01-15,1974,,,,,,,MAIN,2024-11-08
Infinity X1 Holdings LLC,Other Debt,Manufacturing,13.00%,,N/A,,2023-03-31,2028-03-31,17550,,,,,,,MAIN,2024-11-08
Direct Marketing Solutions Inc.,Other Debt,Marketing & Advertising,14.00%,,N/A,,2022-12-27,2026-02-13,24312,,,,,,,MAIN,2024-11-08
Direct Marketing Solutions Inc.,Preferred Equity,Marketing & Advertising,,,,,,,,8400,32622,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Other Debt,Manufacturing,12.00%,,N/A,,2022-10-03,2027-10-03,18069,,,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Other Debt,Manufacturing,9.00%,,N/A,,2022-10-03,2052-10-03,6277,,,,,,,MAIN,2024-11-08
Elgin AcquireCo LLC,Common Equity,Manufacturing,,,,,,,,,,,5726,,,MAIN,2024-11-08
Gamber-Johnson Holdings LLC,Other Debt,Manufacturing,10.00%,,N/A,7.00%,2022-12-15,2028-01-01,48478,,,,,,,MAIN,2024-11-08
Gamber-Johnson Holdings LLC,Partnership Interest,Manufacturing,,,,,,,,,,,17692,,,MAIN,2024-11-08
GRT Rubber Technologies LLC,Other Debt,Manufacturing,11.35%,,N/A,6.00%,2018-12-21,2026-10-29,3146,,,,,,,MAIN,2024-11-08
GRT Rubber Technologies LLC,Partnership Interest,Manufacturing,,,,,,,,,,,13065,,,MAIN,2024-11-08
Gulf Publishing Holdings LLC,Other Debt,Media & Entertainment,12.50%,12.50%,N/A,,2022-07-01,2027-07-01,2400,,,,,,,MAIN,2024-11-08
Principle Environmental LLC,Other Debt,Manufacturing,13.00%,,N/A,6.00%,2011-07-01,2026-11-15,5897,,,,,,,MAIN,2024-11-08
Principle Environmental LLC,Preferred Equity,Manufacturing,,,,,,,,,,,5709,,,MAIN,2024-11-08
Principle Environmental LLC,Common Equity,Manufacturing,,,,,,,,,,,1200,,,MAIN,2024-11-08
Quality Lease Service LLC,Partnership Interest,Manufacturing,,,,,,,,,,,7546,,,MAIN,2024-11-08
Robbins Bros Jewelry Inc.,Other Debt,Retail,,,,,2026-12-15,,,,,10.00,,,,MAIN,2024-11-08
Robbins Bros Jewelry Inc.,Other Debt,Retail,12.50%,,N/A,2.50%,2021-12-15,2026-12-15,33660,,,,,,,MAIN,2024-11-08
Robbins Bros Jewelry Inc.,Preferred Equity,Retail,,,,,,,,,,,11070,,,MAIN,2024-11-08
Tedder Industries LLC,Other Debt,Manufacturing,12.00%,,N/A,2.00%,2018-08-31,2023-08-31,1840,,,,,,,MAIN,2024-11-08
Tedder Industries LLC,Other Debt,Manufacturing,12.00%,,N/A,2.00%,2018-08-31,2023-08-31,15200,,,,,,,MAIN,2024-11-08
Trantech Radiator Topco LLC,Other Debt,Manufacturing,,,,,2027-05-31,,,,,,,,,MAIN,2024-11-08
Trantech Radiator Topco LLC,Other Debt,Manufacturing,13.50%,,N/A,3.50%,2019-05-31,2027-05-31,7920,,,,,,,MAIN,2024-11-08
CenterPeak Holdings LLC,Other Debt,Business Services,15.00%,,N/A,3.50%,2021-12-10,2026-12-10,21507,,,,25028,,,MAIN,2024-11-08
CenterPeak Holdings LLC,Preferred Equity,Business Services,,,,,,,,3635,3635,25028,,,,MAIN,2024-11-08
Classic H&G Holdings LLC,Preferred Equity,Packaging,,,,,,,,,,5760,2.0,5760,,MAIN,2024-11-08
Congruent Credit Opportunities Funds,Partnership Interest,Investment Vehicles,,,,,,,,,,4778,1.6,4778,,MAIN,2024-11-08
DMA Industries LLC,Other Debt,Other,12.00%,,N/A,3.00%,2024-06-18,2029-06-19,560,,,,,,,MAIN,2024-11-08
DMA Industries LLC,Other Debt,Other,12.00%,,N/A,3.00%,2021-11-19,2029-06-19,16800,,,,26338,,,MAIN,2024-11-08
DMA Industries LLC,Preferred Equity,Other,,,,,,,,5944,5944,26338,,,,MAIN,2024-11-08
DMA Industries LLC,Preferred Equity,Other,15.00%,,N/A,5.00%,2024-06-18,,3068,3122,3122,26338,,,,MAIN,2024-11-08
Dos Rios Partners,Partnership Interest,Investment Vehicles,,,,,,,,1960,1960,8132,,,,MAIN,2024-11-08
EIG Fund Investments,Partnership Interest,Investment Vehicles,,,,,,,,,,808,0.3,808,,MAIN,2024-11-08
FCC Intermediate Holdco LLC,Other Debt,Transportation & Logistics,13.00%,,N/A,3.00%,2024-05-28,2029-05-29,32800,,,,,,,MAIN,2024-11-08
FCC Intermediate Holdco LLC,Warrants,Transportation & Logistics,,,,,,,,3920,,,,,,MAIN,2024-11-08
Principle Environmental LLC,Other Debt,Business Services,,,,,,,,,,,,,,MAIN,2024-11-08
Principle Environmental LLC,Other Debt,Business Services,13.00%,,N/A,3.00%,,2026-11-15,5897,,,,,,,MAIN,2024-11-08
Robbins Bros Jewelry Inc.,Other Debt,Retail,,,,,,,,,,,,,,MAIN,2024-11-08
Robbins Bros Jewelry Inc.,Other Debt,Retail,12.50%,,N/A,5.00%,2021-12-15,2026-12-15,34110,,,,,,,MAIN,2024-11-08
Trantech Radiator Topco LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Classic H&G Holdings LLC,Other Debt,Packaging,11.69%,,N/A,6.00%,2020-03-12,2025-03-12,4560,,,4560,1.5,4560,,MAIN,2024-11-08
Classic H&G Holdings LLC,Other Debt,Packaging,8.00%,,N/A,,2020-03-12,2025-03-12,19274,,,19274,6.5,19274,,MAIN,2024-11-08
DMA Industries LLC,Other Debt,Automotive,12.00%,,N/A,,2021-11-19,2026-11-19,18800,,,18800,6.3,18800,,MAIN,2024-11-08
Oneliance LLC,Preferred Equity,Construction & Engineering,,,,,,,,,,1128,1128,,,MAIN,2024-11-08
RA Outdoors LLC,Other Debt,Software,11.59%,,N/A,6.75%,2021-04-08,2026-04-08,1359,,,1359,,,,MAIN,2024-11-08
RA Outdoors LLC,Other Debt,Software,11.59%,,N/A,6.75%,2021-04-08,2026-04-08,14212,,,14212,,,,MAIN,2024-11-08
RA Outdoors LLC,Common Equity,Software,,,,,,2026-04-08,,,15507,,,,,MAIN,2024-11-08
SI East LLC,Other Debt,Manufacturing,11.75%,,,,2018-08-31,2028-06-16,2250,,,2250,,,,MAIN,2024-11-08
SI East LLC,Other Debt,Manufacturing,12.63%,,,,2023-06-16,2028-06-16,67661,,,67661,,,,MAIN,2024-11-08
Slick Innovations LLC,Other Debt,Marketing & Advertising,14.00%,,,,2018-09-13,2027-12-22,16800,,,16645,,,,MAIN,2024-11-08
Student Resource Center LLC,Other Debt,Education,8.50%,,N/A,,2024-09-11,2027-12-31,201,,,201,,,,MAIN,2024-11-08
Student Resource Center LLC,Other Debt,Education,8.50%,,N/A,,2022-12-31,2027-12-31,5327,,,5327,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Other Debt,Manufacturing,13.75%,,,,2019-08-16,2029-08-16,4145,,,10037,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Preferred Equity,Other,,,,,,,2427,2427,,,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Preferred Equity,Other,,,,,,,3200,3200,,,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Warrants,Other,,,,,2029-08-16,,,316,,,,,,MAIN,2024-11-08
ASC Interests LLC,Other Debt,Education,13.00%,,,,2019-12-31,2024-07-31,400,,,3727,,,,MAIN,2024-11-08
ASC Interests LLC,Other Debt,Education,13.00%,,,,2013-08-01,2024-07-31,1650,,,3728,,,,MAIN,2024-11-08
ASC Interests LLC,Preferred Equity,Other,,,,,,,178,178,,,,,,MAIN,2024-11-08
ASC Interests LLC,Partnership Interest,Other,,,,,,,1500,1500,,,,,,MAIN,2024-11-08
ATS Workholding LLC,Other Debt,Manufacturing,5.00%,,,,2017-11-16,2024-09-01,2257,,,,,,,MAIN,2024-11-08
ATS Workholding LLC,Other Debt,Manufacturing,5.00%,,,,2017-11-16,2024-09-01,3015,,,8817,,,,MAIN,2024-11-08
ATS Workholding LLC,Preferred Equity,Other,,,,,,,3725862,3726,,,,,,MAIN,2024-11-08
Barfly Ventures LLC,Other Debt,Food & Beverage,7.00%,,,,2020-10-15,2024-10-31,711,,,2295,,,,MAIN,2024-11-08
Barfly Ventures LLC,Partnership Interest,Other,,,,,,,37,1584,,,,,,MAIN,2024-11-08
Batjer TopCo LLC,Other Debt,Other,10.00%,,,,2022-03-07,2027-03-07,450,,,,,,,MAIN,2024-11-08
Batjer TopCo LLC,Other Debt,Other,10.00%,,,,2022-03-07,2027-03-07,270,,,15334,,,,MAIN,2024-11-08
Batjer TopCo LLC,Other Debt,Other,10.00%,,,,2022-03-07,2027-03-07,10575,,,14867,,,,MAIN,2024-11-08
Batjer TopCo LLC,Preferred Equity,Other,,,,,,,4073,4095,,,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Other Debt,Manufacturing,15.38%,,N/A,10.00%,2019-08-16,2024-08-16,220,,,10246,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Other Debt,Manufacturing,15.38%,,N/A,10.00%,2019-08-16,2024-08-16,4125,,,10246,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Preferred Equity,Manufacturing,14.13%,,,,,2019-08-16,,,3200,3200,,,,MAIN,2024-11-08
Analytical Systems Keco Holdings LLC,Warrants,Other,,,,,2029-08-16,,316,,,,,,,MAIN,2024-11-08
ATS Workholding LLC,Other Debt,Manufacturing,5.00%,,,,2017-11-16,2024-09-01,2090,,,8647,,,,MAIN,2024-11-08
ATS Workholding LLC,Preferred Equity,Other,,,,,,,3726,3726,,,,,,MAIN,2024-11-08
Batjer TopCo LLC,Other Debt,Other,,,,,2027-03-07,,,,14867,,,,,MAIN,2024-11-08
Dreyfus Government Cash Management,Money Market Fund,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Fidelity Government Fund,Money Market Fund,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Fidelity Treasury,Money Market Fund,Other,,,,,,,,,,,944,,,MAIN,2024-11-08
